"HolderAddress","Balance","PendingBalanceUpdate"
"0x7e99839620bbc758c856a93cf0c468cc27d92587","41.721927429121934826","No"
"0x381fac5b83827978ab7d1b4001578733003921a5","41.670506557895878671","No"
"0x80788059d13e48b52d3cdf26c0d3f9a266aea1d8","41.670000310035106504","No"
"0xb7e5c540c30b9fcba38aefac67b74e00e4de304d","41.639425609420748939","No"
"0xd6041330ea241071abdc687b31c1a0dded1b146f","41.628608809453399808","No"
"0xa097ce44ea481e2a8e84e20942b44910dc00c31a","41.623590311052903736","No"
"0x1e607069ca0e04854c6ae0c771c0d81bec418c16","41.619714707493094256","No"
"0xa13a9d0cc4f47e7f91509006d7ca592ab0975391","41.617500728343404424","No"
"0xd95effe78b06e55aae494dea17b10e103b020ebb","41.605422632063764249","No"
"0x6a00cb410b46af2f637e3ecbb5b156d2bcc53050","41.587569451237519515","No"
"0x996945aab71109154169d5abe0ca49524708aeca","41.584004381743053604","No"
"0xe57f148ec3978e4a5810e7eb92c9bd41c4974718","41.516426283987975406","No"
"0x205ab2eb25c314d0a09ccdb939a2c6babe1d8c8e","41.447700535662699376","No"
"0x9387eda11c168e614217386d5b53f31523139159","41.36773763301527927","No"
"0x6dc1e2c93ea260b8543fc4cf3b4072f6d0df0d9a","41.322698041675092896","No"
"0x5d4c00f6300a6bf5483371e0b0cea8e99aa89843","41.303601571705608587","No"
"0x61de2c6a1c947202f2b7ace6b3ebccb3eae5d857","41.293715567450709728","No"
"0x5504d85ba6e0348b9d95391d254c9e5db22804d2","41.237640662804497656","No"
"0x787d1cf054536542abeb09b606ef6a27228c4dc4","41.220271444060607472","No"
"0x0949f99a8b6cfef5524afc1bbf8f556863d38392","41.20598922489470965","No"
"0x700996c10aa31f0ff0589cef450e226e66d3f977","41.184026282240967089","No"
"0x121e2f90f0a44db9629a90c9f8386bd5efe68630","41.176438390929690148","No"
"0xbe974cd53e0379ddc5f823cf5186e38e5ba4625b","41.174689377424325597","No"
"0x01be946bfac8a6ef97a2f278f6b3780b6f7a5ba4","41.140001499808767496","No"
"0x608e798d0df4aabb9ae23cdc5fa6b7d42c3695e8","41.119744354676892572","No"
"0x350aa742daadb8d6a16959216545ac787543f5bc","41.1134","No"
"0x3fd3ad13b9c8fa92ef79072e74bdce92ff8b92a3","41.096945722720797828","No"
"0x897d5b7278e41b68dd1c90fa9e07dc09cf5cb379","41.089247902782011641","No"
"0xaa69ac076f2fd4c078a3159a9bd9d1b69bf5da0d","41.08659839118410936","No"
"0x9c83fe5b15badb333a51c0b4e97f285fa82115fc","41.084038891729776862","No"
"0xe55c5dc8d0f28be3fa1dee2bec40cb128d7101aa","41.077230043526117922","No"
"0x11428a9c619770884173ab1d44bb7e8a42b4d660","41.013010145937747755","No"
"0x60a61e1b72bbd94669ddd0e49c74276895830e7d","40.990600157672275228","No"
"0x9e2f6033114955f4173472fedc4e34ea0186fb7f","40.916136644931821825","No"
"0x0e0dcd1cc4435fdbd97f8d5e6cd602bc93eb3bf4","40.913846729630397873","No"
"0xaf823af2e274e56c2b513849a046e64eae3baa8a","40.819005273455647247","No"
"0xf32bfbbcebadbd6f98a9402672ea50559fdb7c90","40.810000145441269582","No"
"0x0a6f0c9a14de1cb540e117e4249f13629e167ff8","40.795996376826000546","No"
"0x372385b7e405c746129b20fa04f2bd56a033de6a","40.7951130970143973","No"
"0x7359a52946b0a8e66bc3c630f3386608df85b703","40.78289222821000843","No"
"0xcdfd16a5fd2e23f51cf1e6166a603d2e4c23b8f9","40.781041049126262884","No"
"0xc00017224dd2442d7685b83ce635fa403e302682","40.753766514073591816","No"
"0x0dd29a896e1f200efdf2f6df76d27e23df04413d","40.74328879790727012","No"
"0x391a68adfac35b2e664b4ff5868aef26375a23a5","40.70156431085449834","No"
"0x8d93ff9fe0b7c4a08be3ed9d47e0da78dc29f2fa","40.697705758032334058","No"
"0x7a076f4a7845212652e6a982911a793c0e7b9555","40.690204756645415409","No"
"0xe01c280d9334f647c4c9c446d2ecb2f2dfada32b","40.680781096224180122","No"
"0x702094a1ac85a4ae93940f92d672754910310238","40.67910018487017785","No"
"0x7d4bd946e6828f2514e45dc55128540f8f03ce6b","40.644466038421156777","No"
"0x543a4b75f0f22b131ce200a0f1c217782aff6078","40.593960522009753594","No"
"0xafa9d09aed6c147fdf02023747286b45ea61607c","40.590000304637102152","No"
"0x813b747cb067778aa28a80dc6f1ff11d9d150f00","40.552862569815625714","No"
"0xe6c1446905145f3ecec2a630d3e5bd1928810c59","40.547066634703911753","No"
"0x02548160387cea3f43d5627ed53a508801480c8e","40.503306536736084877","No"
"0x35c6c2f6e9cbbcc0b21820e6de6e2b92b9ea3956","40.486086172244012444","No"
"0x5916620dd1f625e300bbce7026f3a62e25a9a1f6","40.422180172256136841","No"
"0x5733649d22e2250adf1f9f76ee337665fa7730d9","40.356373816918214401","No"
"0xb793ff742b4c4ec9400deee634ee84fe2b8bd18c","40.343321456309260233","No"
"0x1cac58d38ded89223724306719034155316e1216","40.284397348162149022","No"
"0xe6d0c765b5f757ce9e5df7e774010111a7dff1c1","40.264338744322460485","No"
"0x95ccaf23a6061be8e56fdb1ebf73d0fd9e675b84","40.179888396591443223","No"
"0x02e7e0ba8c1461d945d5041f77537826598415bc","40.16815195254930962","No"
"0x792513fac022668345ba1ee4146c098c85afc9ab","40.145040013032730358","No"
"0xd938722718f97f717297efc904232ffb9df919b4","40.12470319005097776","No"
"0xa844d6f7020a91e1b9ef8eff05aabd41999fca2f","40.090036840317163191","No"
"0xc4df5f2125151bff3a6aa7328529eae1b9d3cc31","40.074309664654785909","No"
"0x8aa68f08f7ba5a38edb6526a4df4a5b4e27ad917","40.048144884290750284","No"
"0x9b51f735d58d6ffeaaec31ed5b5d0ad881db6204","40.045139288774768421","No"
"0xf220263cc614fb010ea4a33e7b62426bb1522529","40.020005309558599811","No"
"0x62a04c3283973545dad78d28aa6acfd500a77a2d","40.011932368436510939","No"
"0xbf57c94bdd49e10356f7a4f3afac8e675425a161","40.011300218774567196","No"
"0x51a467ae27bf636ebb3b9907b791c8cf686d25bc","40.010380690237668865","No"
"0xf6342fbba0db71e5acb6256fcbe2267fb7115017","40.00775942828671558","No"
"0xfe59bd86d2191b48b11df3b5fcb23709a03ad63c","40.005901627257363191","No"
"0xa5acc004c5839931e46b2cab053435e3b20f6ad0","39.975007008377187587","No"
"0xb866aa588bad57fdb616e773741e3ceadaa082f3","39.959201464958846611","No"
"0x2ef05702a1de431c9b6351eded61a119c54c6e6c","39.950933860709648045","No"
"0x2c2ee652c82827257fa4a23735139e18de6d821a","39.921179607866052232","No"
"0xe1aa80bd93a57a8c128c76bd95e5a1621d0671c0","39.857542885441689896","No"
"0xd3f81e809998e05089426e30c174ac7ab71af2ea","39.849805390450121013","No"
"0x6f84faf45d90fa0d5c2added12c998e628bc4c2f","39.84482412810489619","No"
"0xfc48036b067d7615a19e6f03f0916e1b4820db8d","39.819419546178494557","No"
"0xc41f788c2786087033a082c1417e3a4065812f82","39.800000220534594062","No"
"0x9208f69b2b29c7af570e833ed14906c6d04898ba","39.8","No"
"0x666f300a1704b265b0ef31a467273a2fd8e12242","39.793503571396862408","No"
"0x37bab451a788501cf96ff167c650277a52321de3","39.768057084378490528","No"
"0x01ad82f0c56686327f88ac63c6a739a31c3f002b","39.763485324359245942","No"
"0xbf213e53d22c4b1e7981895ec47a9d85626138f4","39.730354376872947194","No"
"0xb8c1d15de9870078f6abd6a96a66104e6c8e8f92","39.725770915487084918","No"
"0x72d41dd6665c472ada15616f1b062d76e835210f","39.691962039946066344","No"
"0xf998afd256da6379b719028191f323fc34aa7be1","39.682754250754080157","No"
"0x1dbf80c77e999be13a1e8d27883dd51546849221","39.60495065752642629","No"
"0xd3d27b35bf301b9bcb01e0784fe9fd1ee80eb04d","39.585624598588937876","No"
"0x267fa0f3d6e09497bf5b266359a4f846f1cef5d8","39.568817623231530525","No"
"0x642b15a995980eccb49e6475f44975ff1f50dab8","39.538253698947355853","No"
"0xf7476db5b717ac661c027e684456115ab1e728c3","39.506800329671189263","No"
"0x9f174f4ff2024a0404a7572f4a43153a377d2f6f","39.50150063458001178","No"
"0xeecd19ef1b42106f02c1b59ddec8b9a69c883943","39.475832885391211243","No"
"0x08affa58383bed4d64e864e9d0e3481a6142b915","39.461400466364833376","No"
"0x4b27e2f064058114b6dd40d322bcbc77c767658f","39.432448254771117394","No"
"0x1f648b364a8c8cdc679d0c77e60fd263fd1d9da8","39.430910940487399744","No"
"0x26f90a55542e805cac3fcff4c758ec9a68320c6a","39.424746528495302","No"
"0x9e715ec589412a2855b5a342a5e7124618208a80","39.411277491573070378","No"
"0xe97acfd765346556aa187e3d7596f00e8335c07a","39.380000144844630852","No"
"0x20a9443b04fb2cb74e1481a3f4bc390bf9319c22","39.341409201499117337","No"
"0xbfd3f0350120ed7e7c45b722e69d6f5e1a063c6c","39.314297193876624754","No"
"0x2acaa4d2b7c54e60b1a22e52991d73ecf685ff8c","39.282600798727934334","No"
"0x82342b547e15521ec2b166f2f549df1ade5e8b95","39.23462","No"
"0x795fb2d0bfc047b6bdfd5cc43a0eaaf34740772b","39.219563937947349397","No"
"0x357d722013c51908e3dd83551641cfc1415eae59","39.200012580011866962","No"
"0xd83e296795e0feb048fdd8bb32c78ab4e7639045","39.200000231588315372","No"
"0xd954bb185991e0e11b90704f35beec3ce54078d2","39.188474713201018829","No"
"0xe99aa973e45e0297db5fe7a530e92b5789ca3db3","39.15803777145684692","No"
"0xbedd47f4568bf42e3b5b784fe960a7d6d38b0879","39.153272533645350211","No"
"0x52e89ba0c0db336ea7ac99e8c4086b8031987177","39.144319254413547804","No"
"0x52cf2c9f9057fbafd60debff7087101e97744637","39.135477368276111711","No"
"0x341da333580d042f00add91921cc6f8af1174379","39.083600404780752101","No"
"0x83d1df0f7adf19eb64f9387029cb2e923d579711","39.076847583383038719","No"
"0x96ddd097661a5bcadd44c819e3188270b8ae8f87","39.066604956220949897","No"
"0x8af321314f3eabb4a402c9bf59bdbdfe5695d7f0","39.030901656451848535","No"
"0xa2f98cb02c2ebb425e91ee0411253956cee8e457","39.03063458106211032","No"
"0xc33b6992331166c37263d54fb94cf85fb40a7166","39.013958196814261845","No"
"0xa0e6fc78023af7adaec6cfe158639fb0835a2f94","39.000049996854400298","No"
"0x9616cad892db5b76e3fb98e3ff8bf976d9ff30d1","38.963572773190088668","No"
"0xb2336725b940c6abf5de44f8842f6abddf926160","38.958051233256189886","No"
"0x35914d4c8a64876f940d3d64afe2ac14344fd3f6","38.957267627813403863","No"
"0x36561944fa05085e33641976d3cf67d80805f0b0","38.937291937057648151","No"
"0x2300dd2187efec83f58919dc16c6e043e9c32b09","38.937283735251235502","No"
"0xbadfb83ca9749f83a865f48585051fc24beb83d0","38.936701870067734363","No"
"0x397b16f5d9ecc6c46020fd16e016a2e5c6f35c8a","38.934001081740777895","No"
"0xe656df09cca0f9967fc326a807217ec2c4dec9c8","38.924552528900268358","No"
"0x53671a5b7dd02ee161d4c1fd8947e53abeac50ce","38.91978057441809304","No"
"0xf680d0e0c3c5a43c971f98ddb8c497b4c77ca538","38.897119982527667664","No"
"0xdaf93e02c8d01c3c005cd1ec04a2e773412b8bf2","38.849507508347215861","No"
"0xb45e2b252969394a48e46616378f19b1f1f32bdd","38.846157597102639703","No"
"0x05aac3905c4e9a2acac63a6411f1e6eccc8ce6d0","38.806256514557554854","No"
"0x20335c504a4f0d8db934e9f77a67b55e6ae8e1e1","38.792250857379667968","No"
"0x2e26013c4a52c6a80f58c36a5e1301faa849a2dd","38.780082486035081299","No"
"0x039c43d65ceca9591897b9d37695122eb3212574","38.77670606036989371","No"
"0x7be8ae32db0043e1e17853a59544ae108adc9eb2","38.773350548051273409","No"
"0x6ff5104460c815c838b8dbe9e93c3ce17a2528bd","38.765756845569183815","No"
"0xb9bacba2b35222ae49d4579ac57878aaffd4611e","38.760452363144996492","No"
"0x92be6536c85ec47fe57a737929bf34795f21fd19","38.760007346670895416","No"
"0xcee916dc75aa529c39b7a5a6379ae2b07a6728e5","38.754643878279221417","No"
"0xa525fcb70404336c591833a85abb1663b779cddf","38.738701316718441262","No"
"0x15b6c572ae85dd9ab87ccc2224be71957d839e7b","38.738498289194021644","No"
"0x8a94cd707f183bbe4e46650482e1005adfbf5dec","38.735350214797499986","No"
"0x363ab37a7a403eb7cf108bb0c69f37af56cb1866","38.716664613375290808","No"
"0xf9b71008a0b69ac4ee4a641fc42b3748e527ed2e","38.694689350559800051","No"
"0x4aeae5453d4dbe6119aa1c5e9afca3dbc917d8bf","38.608176954010353964","No"
"0x9461323a5a49d641d4ee6872f0d1b2de41b9098f","38.57405453587683562","No"
"0xf2187d2d5b411260cda34ebc81382d301097faf5","38.566593625920771974","No"
"0x7ab813f8dbbf9f0ad0917acdaacc989949ef0493","38.551835965332404808","No"
"0x477c23f6d4ed76df4f5b9d3739dc0e4876c4c612","38.501959088413488325","No"
"0xbf1c05892d75182a722a1a5a1d7c4dd18c14fe6e","38.429001105030907442","No"
"0x159562366eba74eb65765dd73ee557c4e1bddd9a","38.421788623483436845","No"
"0xacd499a07ebd13e24ad4486ed67a5533554007ee","38.406076181231666809","No"
"0x7a19e3295036c2dd07391970241d3c8d77627813","38.387664177319431645","No"
"0xdbc5a0dd5710b8733e65dde9daf0a3904c7fb5f4","38.337033578145949744","No"
"0xde2c8ba7dba5d8e6b0fe2730a52e50e22d183545","38.333192308939650658","No"
"0xcbcd6d45f86ba7737dd3416690bbfef0feeffd9a","38.306725287684489653","No"
"0x10f52a9300c3e78bb36ae9c2beba93d5e64a35bd","38.297801673393635961","No"
"0x931d34b176ff60d8e5ec33861dbd72909fb775fc","38.281583880752645009","No"
"0x9bfc35e76dd986a1e341785e4e053e9c92160d6d","38.243825472437939622","No"
"0xe0231bd9b570e95e5720276c8244a3c130c3cb4b","38.22390100758840362","No"
"0x5873861bc27cb0b5e0ccd7b6ddd05b4813239ba1","38.214000778825492132","No"
"0x468370baed3e76515c9a22abf9ce7fb57b70baa0","38.185675734115516277","No"
"0x5d2b618124025f6606f7105b9f62536689570f80","38.183832565157122548","No"
"0x0ab696b50edf4427216c1e4a80c313309a1b0189","38.149367071033817938","No"
"0x1168403c21d7dda7a2121356037737daffaf3397","38.142247477527543354","No"
"0x447104a0e5e4bf89cd26817ba7a2705fda476b6e","38.139303501680229683","No"
"0x5682377233271086aa5d3d2f047eb66bf8bc8fdf","38.083321993349568525","No"
"0xec710b0168d1375b07f3f0f9e1d930227c43bfcb","38.029630854565382221","No"
"0xe1943d66eab1c5c1f44f95424d85ee09ac37e631","38.024492510346156487","No"
"0xbeb5afb619f314f371618047d15cb189a31512bc","38.018891373071297924","No"
"0xcfd7eb22df95457aa171ee800f3f23e5ce480521","37.994138159222744746","No"
"0xa3d1c39763ff8825cb108440a1d829e58f70432f","37.971423535154474433","No"
"0xa26684f9723edaa3bd66058dabe37d1326344d91","37.966001151633540768","No"
"0x9cd43265330526b9093f0f75b1db0a72db4d55af","37.966","No"
"0x3f0ac75b043ea7e606cfb09efa457e8447eb5f0f","37.95899034642324593","No"
"0xe44aadc83eba7c738ebc09d3b30da58d49e4b4e5","37.948415815457442185","No"
"0x4f8816c23341b337975b157e51b37663495edb08","37.932300458845891911","No"
"0x9f4a825290dc01edceff30fec2eae7498c7f8874","37.92894069989718972","No"
"0x8695d51493e2f0566689944aa4b46d409a27a70f","37.884337586061782852","No"
"0x8185cf3c04218880a93d9d5751a81d4a84b279f5","37.86714640551608367","No"
"0x68b8dd3d7d5cedb72b40c4cf3152a175990d4599","37.849141350446235466","No"
"0x3b4aea713ff88fad89bb5a0bd7807fa1144ca6e1","37.845488212733985267","No"
"0x6b26128e405f4457db6a8e8b9c3d026addd39081","37.843974279243987127","No"
"0xc152f70fff449af9149c97d4b8215b8dd740aa54","37.810208972689292627","No"
"0x0b7828f444bd86ce63c79fd824fb8361ac0cec1a","37.810006898698466644","No"
"0xfd9765b87b530e4a6c3f085e8c0677dec72663a8","37.809454113810309698","No"
"0xe7bf814ecc1902b84c31337882fcb22a0a47ad90","37.802564180047341488","No"
"0xea98b932441cd24f21cc7a633cdb6001208996b5","37.770411466124455442","No"
"0x7f7e374a59680d78802c7ed3dab52fc43783119c","37.752750764571102152","No"
"0x13ede5b6f7d3da059ae4b6c7ad0a8c254c70f6ca","37.710976638490724114","No"
"0x4dc61ca8336a46791ae76914f7c6929aedffad86","37.685034319824796852","No"
"0xbdd6dffa704c7f389a0886fd26b8a31d83b98a05","37.682653687545117334","No"
"0x12413fd2d1011cd4b23244bf5cb79b4461d7e7c6","37.647953540541080729","No"
"0xcaefbcd2ee6253e77e377063dc3c700ba2a38a98","37.640445446118943689","No"
"0x7e3b4bf4e82752fb9b5db9c4020b49a861e4ae96","37.637912412905348845","No"
"0xf33676e3b11d6bae5717cb896e79150a9f30cb04","37.637520380707094732","No"
"0xe09290c05a941efcebf0b0e0975b2ead676d7e60","37.610991144177396831","No"
"0x0f80afc7d2590f874c45b5142ec4463f5c413469","37.597807007411083168","No"
"0x19f7d9f480ba74b80da5fa7e590e13e2bc058ec2","37.587092765811843128","No"
"0x093ca2705e797c0048c6ae731fe07756d18c27e0","37.55600147403699464","No"
"0x27e20cb11c4c927f4765001761bc4cedb2e483c4","37.547082158474800392","No"
"0xc6458b8603f5e0afc80c35c4b42f2d15437dc5c5","37.53684871732611558","No"
"0x16914cec20567dd25637a8a600d6f8657265a5c8","37.526391573852563084","No"
"0x27146cd533760e0867db2647dad531fde92d80ef","37.517808161079102737","No"
"0x0685eb83f6d48b9fb49483b0b3712ad10f6ffff3","37.505802432629528581","No"
"0x7c6f5c22e1ee105cc0369569b83d6e44d05746f4","37.487384766938196252","No"
"0x9be1c3b769f52ec6fd34dbed167be6f5dbe5b7ec","37.44041480839005584","No"
"0x55b363f4b2265c7b9dc74d08c63c0bb6e30cd67c","37.400000757064931678","No"
"0x3adcc198269f9cf1a63a324c4a5d91cd639d8f79","37.398578733342386978","No"
"0xb4907e7de23561275836832bd00dcb539b8e365f","37.380011129707393149","No"
"0x9bf7170a466bae1a397e58cdf573a290308cbd01","37.35100134449477567","No"
"0x9c0b8f9e5bb49b5dceb36c785fb126b33829519c","37.351000990680141416","No"
"0x32e0973bbfd70909d9c60adec48235144cf21a5f","37.3510008845361598","No"
"0x54654fcdac2cc32243fd4431a9966553b12f7620","37.35100063686570868","No"
"0x928d4d9f3343785f15a69fcf08fd9eea206fd108","37.351000459958424029","No"
"0xfb1598acc5f1e86c6581845ccc9b5a0487d4484b","37.34277735726856351","No"
"0x0c13e0c3750917923c678dd069f559dab42e6eaa","37.322898870166896786","No"
"0x893b9bcbfc36cd4af38a9db5b737997a7403a085","37.319671442606370016","No"
"0x559bc8b1194b28c44ba7839bed03f40ed2d20185","37.307641994828021777","No"
"0x6f4c5686d6580de94901c997d22a003c6b0f0b75","37.279874778048625485","No"
"0x206ff39c22b2c36927869d2ee698bd813affc165","37.2730426738118549","No"
"0x9529f6af321a2175ab3dc9134299d6d00ae4baa0","37.271501223775617496","No"
"0xc535329222c1d35f31c2e7314b38e1c85eb2091a","37.258718832193292514","No"
"0xb2809896711e6d7f860cde43d42ddab1b42a46e1","37.249801184522538188","No"
"0x42570b2b41446905e04def40af753400a9866342","37.234460988262675372","No"
"0x73b95cbe68bea8157ad6dc67bb89b80b059d7ab7","37.22520194074734051","No"
"0x0bb464ef5b44bb82f2d4dcb6e39e46c6bec5e804","37.200002692370317106","No"
"0xcedcd1239d4beea46b4b40419975ff071284deab","37.194300951049379196","No"
"0xddea796a62bd4032d69a37b552219704b50afef9","37.177362929771631499","No"
"0x4551a3372f814df1489fa824ebe28ef92769b249","37.1163006751160982","No"
"0xdea41ea9bc004fcc96b50bef862d7ace1ef82774","37.092509751962943869","No"
"0x0f1d815bca634bb5b4ddd631b5709b2fd2d0f2ab","37.080296776928961611","No"
"0x26084ad3c4fe94f9e35e1a6d1d7855e83060a290","37.05852","No"
"0x4e5913922b7ddf916c8d27d1016827f799687e66","37.056203754734738238","No"
"0x7d9c1838a137101d421f089c6f8df592106aeeca","37.045265582423425808","No"
"0x67a7dd5c8cd04210731050723489646b68534e48","37.044107933730455472","No"
"0x5a61d968ac875531db1d9f56704dbba642dac770","37.018836964081725654","No"
"0xd71ae16a92d59f2f3f970b9237e89390a942bc0e","37.003533409697514861","No"
"0xbab16d291fd84c4176caa291d2ea0c72c961b499","36.970204753467199312","No"
"0x3e9718230655c01b9d5f6e7edcbd8fc018b85715","36.932132023546413708","No"
"0x17d59ead1dc05bdc404d1c902daa391a887de71c","36.864883253910113905","No"
"0x095d9d1885fbe92a09e76135318d3253a8e98aae","36.849210402199272036","No"
"0x28d5d47749a69279bc9ac4e91e89ba7c0c7d3516","36.835095020819010589","No"
"0x2a0b23ec2974dd9379fb23aad7428ae25827fa5f","36.834900617424487074","No"
"0x2b8190b5b7ad1434509d5ada5550489782e0f688","36.811800887392938328","No"
"0x1ecbe9e20d1eb9cc032098e34f29035358b18973","36.757714016054679684","No"
"0x497222576c0a41575afe6d2c51f04af06f5923b2","36.750001065092837663","No"
"0xb702ada81ffb03b8777ce4676ebb84b961b1588f","36.744621616616205728","No"
"0xba9e186c16cc90de5a2c876cc3589bb24aff0c26","36.709201788309790932","No"
"0x28f4a9a2e747ec2cb1b4e235a55dff5be2ef48d6","36.70604579667474128","No"
"0x13b836c630f435f0450117ca6ac3d4e11ac98475","36.701484334954163954","No"
"0xbb93664780e5e4e22f5255c774bfc455ebfa789e","36.694631715908709507","No"
"0x8016c43b4373a96162e9737c6cc2d7c93138a9d8","36.687018837314248291","No"
"0x3c821bb57ea467d6a0fccce2c853c8c4117bca84","36.675804472177845669","No"
"0xd1f25630b8025fedfc8fa3e5b4c08f96c819c198","36.66000034158291097","No"
"0x4a39bedc4eefd5aeae6ec7b51555f1b5dc1cd943","36.64830484242764172","No"
"0xabcb657cf195e706b5b435d48988f5ddf70a50ca","36.620101285325406794","No"
"0xd266390cce06ef5d3e1dca95e16d677b474672db","36.595244971852086202","No"
"0xda45d7b3d2a4202ed2797f99d736e855080089f4","36.586266541378307156","No"
"0x8ff5f8b45921ee8fd490a2c87972db4612572ddf","36.56168192116936095","No"
"0xa456acc92d163b2a3d3358630050c02b6340e5c5","36.496771351648752312","No"
"0x03a57292eeba51eecb435d067595adb46eb78691","36.491014553988459112","No"
"0x9460102521a0d0c6bc8e735596d5f6b1663826e6","36.478971431979396113","No"
"0x9320df1353969e12d2e4869affefe5c96fc15d48","36.469196874886678864","No"
"0xbec3d0ebf7f034a3ea250e217274c51e982b28a5","36.440092999631789276","No"
"0xab662f7992f23af83215e7fb398e1dc2e94f217f","36.44000702562017588","No"
"0xdf2f4b1b385df6b6297647de85c66f27d6a16c65","36.41220120800411166","No"
"0x48ee79c7a281d6e529e9bb8e7c995122772278d6","36.395533244507028672","No"
"0xb31d732de7c09276334135297298036cddad970a","36.384571874491233147","No"
"0x62782b7e6a839a8eef5665218d5c2eed0103586a","36.381590256153807174","No"
"0x73532f7959f690f385cc1ebca89bfc0402b993cc","36.326038249405891995","No"
"0xc536a0fae10e441da39b85f93e67452881252723","36.314049095552403526","No"
"0xcdda793a1bb4e8b9ff27023c527e28a2a113681c","36.303142985345412244","No"
"0x96c6625fed4a66bd309a42a55ae2444f5c647e35","36.290000132510691088","No"
"0x439e30aee5b6779623f29d1215bf2ddaedd35218","36.289916150702428836","No"
"0x9a3967c623eb23864156a94898685766a88649ca","36.254547460049334932","No"
"0x46db95ff2944a83feab30f47bd67dda26e4be867","36.252156413099575716","No"
"0xfbd85f2e389ccc3cdf2006f16cf7813a5a0b3715","36.2191776147631397","No"
"0xab0d299447cd684919dce573d8d55b592a66de76","36.211874199372232354","No"
"0x8ff96bfade7eca2cb1fcf6470b9204ecc64f683a","36.211060350442103072","No"
"0x9f6e66ddd54e936b4f374569c3db5929fed1759b","36.198329303434388513","No"
"0x4a6e68eee0e8184ce99a519d49bad62ad033a43f","36.190532031662985668","No"
"0x2d490124950405038b27ec3a2693aea0f6bb626d","36.18459758644320424","No"
"0x3a094cc4c0fda4bdc1154fb0b79b2404754e73d3","36.154801168054386381","No"
"0xe95945b323cf5527709a9ad19c45a65d65c63389","36.154800427303644997","No"
"0x455c36fc2391f3a3ce24730d519a00640b925d7a","36.143002159224518378","No"
"0x44cd6c3550fa47db39fbf8c7d3708833516500ba","36.128542626503960878","No"
"0xb192ac02fe6d40ef779f50a27181f3113f6663de","36.122375062349610757","No"
"0x250768a155fd4f56d81312466fd042ba1c7edd5f","36.118368335476631986","No"
"0x8d5eeca01dba74f3f984e99e9d65669b95d4603d","36.070497257153021964","No"
"0x49907d46383fefb50bc07b67a833061830474d8b","36.057844339448883591","No"
"0xd22d211afafa252ba00503194ecca73f2b6746f5","36.050137119497517202","No"
"0xc57654558bdd0b71c6788a0c67802700f0bbd653","36.036191750573842424","No"
"0x990d69a7541c73f853f1c75db6374a9d75cd9cd9","36.011045639199787528","No"
"0x7346a061b772e8872f33c52df09a93fc34f0f5a0","35.999696800826939176","No"
"0x9f62149c4c1a8feacb58beb2eabc9b22fb942ce3","35.996400425765470022","No"
"0x9379bfbbb4725f8ba66a2325442e9a0ff0c6a036","35.989150710910389075","No"
"0xeb5b6f876961a25440d05545536c94271d06fc00","35.95470941506407133","No"
"0xc94a1b5c59ed220555376c2d9ec23e2c9df3fd45","35.949464649736930791","No"
"0x7a1cc2c595d487823e4f4af48fde894e2923d6be","35.943565093383292039","No"
"0xae4e671eeab062081b287d6f1cf42ca490b30ef6","35.93205065323116924","No"
"0x7a32991ceb97a47dd862aedee484a2bb7553e009","35.92821078375693888","No"
"0x0e0cb7380ea080ced30eb9fa0fac9d13a586562b","35.893968901350432455","No"
"0xb07a97b379d15c93a7f3e9f82f139918551aa618","35.890748409826777967","No"
"0xccaec832e39b77bc4d5bda4417ca6ac79b5eeb0c","35.868514210754494486","No"
"0x2dd11d4656260a52be4f82d1c7b92dbf8cadb1ad","35.847902782021802446","No"
"0xa5a58d362343025973aa284622b67db305eb749b","35.840570381008722245","No"
"0x7a3a5962a9bc2000cbab7c57a6b9d800d272df0a","35.835874341411296945","No"
"0x3caeac7ff83b19f4d14c02cda879c4740b4f0378","35.758807115860240837","No"
"0xe60a751f44061510525aead9d59e33ba63e800b2","35.748379355186642192","No"
"0xd3ae6ddf43754ce975d83a7f7f806ae7a46d6f24","35.744630419780044773","No"
"0xa643b40bcef23d12d12979ee2f6e53be63ab9317","35.726734061384503389","No"
"0xb4a15fccb30d7b2b2f82f1e1b2e583d312edd6b5","35.725100957950970684","No"
"0x7dcf46fa4fc7cd89de5fd534f9833cb8da1e37fb","35.719267794839255038","No"
"0xdb7a005a77d479c6cc48282d55a0391fd8735994","35.709247923440531172","No"
"0x657340f8f3187bb251700ede07140aaa93c08c35","35.700170520204223728","No"
"0x965ed33f6f7577fb1438bfda5997cfdbc36743dc","35.666717334076992911","No"
"0x2ff6c0d90493257facbaf2002a3f16e79b5d2028","35.659936231008148917","No"
"0xe6098f2492dd01b4555bd8f89769487182e378fd","35.629227992183543088","No"
"0x89708dbaaf87364bd2553eb0b09ed0239411032b","35.62394340699544741","No"
"0x7a205a4a5f1cc04cfa751b030322804a0eb42d33","35.568001541865092236","No"
"0x2b6d80e9eccbcac8ad1ac1969e75b237f5c846fd","35.541001256120872375","No"
"0x46a475c78a9b1ed32eff44b867e511161ed6d838","35.511550584104800096","No"
"0x12311881f3c32c9f035328fc1ee60f0470e2c196","35.511550582014108056","No"
"0xcd7683dde0f9a08b69929e115b2835e6690b3298","35.509340366319311246","No"
"0xec513d868821fddc62070d73c3906bcc9c629227","35.500005637063616911","No"
"0xd83567db86576812af74d47017f2564c64360c36","35.500004242272145872","No"
